Month,Date,Location,Phase of the day ,Target,additional Target info 1 ,additional Target info 2,Images name ,Folder idenifier ,additional info 1 ,additional info 2,additional info 3,additional info 3,additional info 4
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0089.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0090.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0091.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0092.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0093.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0094.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0095.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0096.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0097.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0098.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0300_8-Neptune_0099.TIF,2022-08-16_03_00_52Z,100 frame streak anik f1 only,,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0000.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0001.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0002.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0003.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0004.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0005.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0006.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0007.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0008.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0220_9-Neptune_0009.TIF,2022-08-16_02_20_58Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0000.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0001.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0002.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0003.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0004.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0005.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0006.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0007.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0008.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,Secondary unknown Geosat,-,2022-08-16-0224_6-Neptune_0009.TIF,2022-08-16_02_24_36Z,20 Frame streak (anik f1 and secondary unknown geosat),,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0000.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0001.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0002.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0003.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0004.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0005.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0006.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0007.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0008.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0009.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0010.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0011.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0012.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0013.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0014.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0015.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0016.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0017.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0018.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0019.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0020.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0021.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0022.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0023.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0024.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0025.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0026.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0027.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0028.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0029.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0030.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0031.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0032.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0033.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0034.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0035.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0036.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0037.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0038.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0039.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0040.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0041.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0042.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0043.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0044.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0045.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0046.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0047.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0048.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0049.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0050.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0051.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0052.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0053.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0054.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0055.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0056.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0057.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0058.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0059.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0060.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0061.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0062.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0063.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0064.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0065.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0066.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0067.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0068.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0069.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0070.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0071.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0072.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0073.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0074.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0075.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0076.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0077.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0078.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0079.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0080.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0081.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0082.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0083.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0084.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0085.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0086.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0087.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0088.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0089.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0090.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0091.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0092.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0093.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0094.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0095.TIF,,-,,,,
August,15,Timmins,,Anik F1,ANIKF1R,-,2022-08-16-0400_9-Neptune_0096.TIF,,-,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0000.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0001.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0002.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0003.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0004.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0005.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0006.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0007.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0008.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0056_3-Neptune_0009.TIF,,FlatFrames,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0000.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0001.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0002.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0003.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0004.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0005.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0006.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0007.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0008.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0101_8-Neptune_0009.TIF,,FlatFrames2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0000.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0001.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0002.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0003.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0004.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0005.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0006.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0007.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0008.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0201_0-Neptune_0009.TIF,,StarCalibrationImages,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0000.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0001.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0002.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0003.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0004.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0005.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0006.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0007.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0008.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1,,-,2022-08-16-0204_4-Neptune_0009.TIF,,StarCalibrationImages2,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0000.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0001.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0002.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0003.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0004.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0005.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0006.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0007.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0008.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0009.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0010.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0011.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0012.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0013.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0014.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0015.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0016.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0017.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0018.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0019.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0020.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0021.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0022.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0023.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0024.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0025.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0026.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0027.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0028.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0029.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0030.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0031.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0032.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0033.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0034.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0035.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0036.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0037.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0038.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0039.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0040.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0041.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0042.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0043.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0044.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0045.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0046.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0047.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0048.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0049.TIF,2022-08-16_04_00_58Z,-,,,,
August,15,Timmins,,Anik F1R,,-,2022-08-16-0400_9-Neptune_0050.TIF,2022-08-16_04_00_58Z,-,,,,
